Datetime;open;close;high;low;volume
1596171600000;0.90604;0.9056;0.90611;0.90555;6176
1596172500000;0.9056;0.90546;0.9058;0.90537;4815
1596173400000;0.90547;0.90556;0.9057;0.90536;10411
1596174300000;0.90558;0.90595;0.90611;0.90546;6819
1596175200000;0.90589;0.90478;0.90594;0.90477;8615
1596176100000;0.90477;0.90533;0.90535;0.90467;7363
1596177000000;0.90535;0.90562;0.9058;0.90497;8485
1596177900000;0.90563;0.90583;0.90625;0.90561;8329
1596178800000;0.90586;0.90539;0.90626;0.90537;10080
1596179700000;0.90542;0.90504;0.90551;0.90492;9161
1596180600000;0.90505;0.90463;0.90542;0.90457;8902
1596181500000;0.90462;0.90393;0.90492;0.90365;9062
1596182400000;0.90392;0.90466;0.90479;0.90381;8083
1596183300000;0.90464;0.90465;0.90489;0.90447;9710
1596184200000;0.90464;0.90435;0.9052;0.90435;10029
1596185100000;0.90438;0.90323;0.90446;0.90312;9905
1596186000000;0.90324;0.90302;0.90329;0.90266;11291
1596186900000;0.90301;0.90313;0.90344;0.90291;9313
1596187800000;0.90314;0.90262;0.90354;0.9025;8490
1596188700000;0.90262;0.9026;0.90315;0.90232;8688
1596189600000;0.9026;0.903;0.90305;0.90246;6597
1596190500000;0.903;0.90273;0.90321;0.90252;6473
1596191400000;0.90274;0.9027;0.90342;0.90258;7399
1596192300000;0.90272;0.90208;0.90279;0.90155;7118
1596193200000;0.90206;0.90105;0.9021;0.90104;9169
1596194100000;0.90105;0.90123;0.90137;0.90087;8472
1596195000000;0.90124;0.90095;0.90151;0.90073;9069
1596195900000;0.90095;0.9009;0.90111;0.90068;9464
1596196800000;0.9009;0.90051;0.9009;0.9002;9732
1596197700000;0.90052;0.90064;0.90094;0.90038;7755
1596198600000;0.90064;0.90069;0.90082;0.90031;9612
1596199500000;0.9007;0.90039;0.90115;0.90031;8116
1596200400000;0.90039;0.90002;0.9005;0.90002;9640
1596201300000;0.90003;0.89934;0.90022;0.89887;11808
1596202200000;0.89934;0.89907;0.89952;0.89899;13939
1596203100000;0.89905;0.89833;0.89922;0.89808;13999
1596204000000;0.89837;0.89923;0.89928;0.89806;12471
1596204900000;0.89925;0.89962;0.90121;0.89924;12320
1596205800000;0.89965;0.89975;0.8999;0.89911;12717
1596206700000;0.89977;0.90129;0.90152;0.89971;15930
1596207600000;0.90131;0.90148;0.90221;0.90036;14771
1596208500000;0.90139;0.89956;0.9015;0.89948;12674
1596209400000;0.8996;0.89973;0.89977;0.8992;12303
1596210300000;0.89979;0.90018;0.90033;0.89961;10482
1596211200000;0.90016;0.89964;0.90029;0.89909;14603
1596212100000;0.89964;0.90037;0.90043;0.89952;10765
1596213000000;0.90037;0.8998;0.90041;0.89912;14067
1596213900000;0.8998;0.90013;0.90035;0.89977;10774
1596214800000;0.9001;0.90001;0.90018;0.89981;8463
1596215700000;0.90001;0.9;0.90036;0.89995;7139
1596216600000;0.9;0.89972;0.9002;0.89943;8637
1596217500000;0.89972;0.89936;0.89984;0.89923;6934
1596218400000;0.89938;0.89929;0.89952;0.89916;6405
1596219300000;0.89932;0.89946;0.89958;0.89926;6447
1596220200000;0.89945;0.8996;0.89968;0.89921;6177
1596221100000;0.8996;0.89956;0.90009;0.89949;6526
1596222000000;0.89954;0.89999;0.90026;0.89936;7795
1596222900000;0.9;0.89993;0.90012;0.89981;5030
1596223800000;0.89991;0.89969;0.89999;0.89952;5379
1596224700000;0.89969;0.89972;0.89991;0.89942;7213
1596402000000;0.90001;0.9005;0.90064;0.89977;257
1596402900000;0.90057;0.90018;0.90064;0.90012;356
1596403800000;0.90014;0.90046;0.90058;0.9001;287
1596404700000;0.90048;0.89991;0.90073;0.89974;536
1596405600000;0.90002;0.90039;0.90061;0.89974;11707
1596406500000;0.9004;0.89987;0.90041;0.89975;4505
1596407400000;0.89988;0.9002;0.90022;0.89965;3972
1596408300000;0.90021;0.90027;0.90041;0.90015;6648
1596409200000;0.90028;0.89977;0.90038;0.89977;5409
1596410100000;0.89976;0.89987;0.89995;0.89964;5299
1596411000000;0.89989;0.89985;0.89998;0.89963;10674
1596411900000;0.89985;0.89927;0.89987;0.89918;5504
1596412800000;0.89927;0.89918;0.89961;0.89889;11211
1596413700000;0.89918;0.89907;0.89932;0.89818;12755
1596414600000;0.89904;0.89947;0.8996;0.89904;10696
1596415500000;0.89945;0.89891;0.89953;0.89884;7950
1596416400000;0.89891;0.8989;0.89925;0.89875;11429
1596417300000;0.8989;0.89856;0.89898;0.89854;12104
1596418200000;0.89856;0.89876;0.89878;0.89822;9530
1596419100000;0.89878;0.89881;0.89906;0.89854;13593
1596420000000;0.89891;0.89927;0.89941;0.89891;8717
1596420900000;0.89927;0.89946;0.8995;0.89921;6254
1596421800000;0.89946;0.89944;0.89961;0.89944;6151
1596422700000;0.89944;0.89943;0.89953;0.89938;3733
1596423600000;0.89944;0.89929;0.89964;0.89924;4584
1596424500000;0.8993;0.89933;0.89966;0.89929;3815
1596425400000;0.89926;0.89941;0.89961;0.89921;3860
1596426300000;0.8994;0.8991;0.89945;0.89909;6331
1596427200000;0.8991;0.89928;0.89937;0.8991;3642
1596428100000;0.89929;0.8995;0.89952;0.89927;2998
1596429000000;0.8995;0.89959;0.8997;0.89945;4814
1596429900000;0.89962;0.89945;0.89968;0.89944;4299
1596430800000;0.89946;0.89938;0.89957;0.89931;4253
1596431700000;0.89937;0.89914;0.89942;0.89909;4866
1596432600000;0.89914;0.89939;0.89941;0.89913;3898
1596433500000;0.89938;0.89921;0.89939;0.89896;5046
1596434400000;0.89922;0.89929;0.89946;0.89913;7623
1596435300000;0.89929;0.89914;0.89951;0.89902;6611
1596436200000;0.89913;0.8999;0.90007;0.89909;7751
1596437100000;0.89989;0.89951;0.90008;0.89951;6536
1596438000000;0.89946;0.89922;0.89967;0.89899;10475
1596438900000;0.89925;0.89923;0.89988;0.89902;9100
1596439800000;0.89918;0.89976;0.89979;0.89917;10667
1596440700000;0.89976;0.89944;0.89997;0.89935;8520
1596441600000;0.89941;0.89943;0.89957;0.89897;9026
1596442500000;0.89945;0.89898;0.89953;0.89898;8175
1596443400000;0.89903;0.89871;0.89921;0.89839;10270
1596444300000;0.89873;0.89902;0.89912;0.8984;9106
1596445200000;0.89901;0.89914;0.89935;0.89886;8002
1596446100000;0.89914;0.89922;0.89936;0.89863;8478
1596447000000;0.89922;0.89997;0.90004;0.89909;8232
1596447900000;0.89996;0.9004;0.90121;0.89989;8393
1596448800000;0.9004;0.90053;0.90059;0.89989;8383
1596449700000;0.90054;0.90018;0.90071;0.89993;9905
1596450600000;0.90018;0.90032;0.90063;0.89943;9363
1596451500000;0.9003;0.90081;0.90102;0.89982;8207
1596452400000;0.90075;0.90083;0.90135;0.9006;8323
1596453300000;0.90084;0.90091;0.90106;0.90061;7617
1596454200000;0.90092;0.90076;0.90111;0.9007;5955
1596455100000;0.90074;0.89974;0.90092;0.89974;6346
1596456000000;0.89974;0.90012;0.90042;0.89962;7660
1596456900000;0.90011;0.89979;0.90011;0.89977;8249
1596457800000;0.89979;0.8994;0.89988;0.89936;8500
1596458700000;0.89941;0.89892;0.89989;0.89823;11150
1596459600000;0.89892;0.89891;0.89953;0.89845;12383
1596460500000;0.89891;0.89971;0.89971;0.89877;9449
1596461400000;0.8997;0.89971;0.89979;0.89921;11039
1596462300000;0.89973;0.90076;0.90099;0.89973;11470
1596463200000;0.90078;0.90043;0.90107;0.90034;13763
1596464100000;0.90042;0.90085;0.90105;0.90015;9332
1596465000000;0.90084;0.90122;0.90148;0.90078;10432
1596465900000;0.90123;0.90073;0.9013;0.90061;13256
1596466800000;0.90074;0.90051;0.90074;0.90016;10208
1596467700000;0.90051;0.90025;0.90054;0.90017;9306
1596468600000;0.90027;0.90038;0.9004;0.89992;8531
1596469500000;0.90037;0.90012;0.9004;0.89974;9151
1596470400000;0.90012;0.89919;0.90022;0.89918;7768
1596471300000;0.8992;0.89943;0.8997;0.89918;6323
1596472200000;0.89943;0.89971;0.89977;0.89937;8663
1596473100000;0.89971;0.89971;0.89989;0.89961;5725
1596474000000;0.89971;0.89958;0.89982;0.89956;7195
1596474900000;0.89959;0.89963;0.89969;0.89943;6041
1596475800000;0.89963;0.89956;0.89978;0.89949;5460
1596476700000;0.89955;0.89939;0.89964;0.89935;5926
1596477600000;0.89939;0.89952;0.89959;0.8993;5485
1596478500000;0.89952;0.89914;0.89962;0.89914;4350
1596479400000;0.89915;0.89949;0.89953;0.89897;6474
1596480300000;0.8995;0.89934;0.89977;0.89934;5761
1596481200000;0.89933;0.89949;0.89954;0.89927;6041
1596482100000;0.89948;0.8998;0.89986;0.89948;4584
1596483000000;0.89978;0.89958;0.90001;0.89957;5924
1596483900000;0.89957;0.8995;0.89978;0.89946;5454
1596484800000;0.89952;0.89982;0.89986;0.89951;4553
1596485700000;0.89981;0.89996;0.89999;0.89971;1967
1596486600000;0.89997;0.89983;0.90006;0.89981;2388
1596487500000;0.89982;0.89953;0.89982;0.89952;2129
1596488400000;0.89877;0.89971;0.89988;0.89876;675
1596489300000;0.89979;0.89905;0.89984;0.89892;4405
1596490200000;0.89915;0.89929;0.89946;0.89908;866
1596491100000;0.89929;0.89927;0.89934;0.89923;1615
1596492000000;0.89926;0.89951;0.89967;0.89922;5552
1596492900000;0.89954;0.8993;0.89956;0.8992;4587
1596493800000;0.89929;0.89934;0.89949;0.89923;5176
1596494700000;0.89935;0.8993;0.89944;0.89927;1737
1596495600000;0.89929;0.89922;0.89938;0.89917;2459
1596496500000;0.89922;0.8991;0.89922;0.89903;29126
1596497400000;0.89912;0.89916;0.89923;0.8991;2119
1596498300000;0.89917;0.89917;0.89933;0.89911;1972
1596499200000;0.8992;0.89943;0.89951;0.89913;4000
1596500100000;0.89945;0.89925;0.89949;0.89922;11150
1596501000000;0.89925;0.8993;0.89947;0.89915;17860
1596501900000;0.8993;0.89931;0.89948;0.89928;18298
1596502800000;0.89933;0.89935;0.89939;0.89929;4190
1596503700000;0.89936;0.89942;0.89947;0.89931;3510
1596504600000;0.89943;0.89932;0.89952;0.89929;7067
1596505500000;0.89933;0.8994;0.89945;0.89926;4409
1596506400000;0.89938;0.89929;0.89939;0.89927;8771
1596507300000;0.89928;0.89952;0.89953;0.89927;28611
1596508200000;0.89953;0.89964;0.89975;0.89951;10342
1596509100000;0.89964;0.89952;0.89966;0.8994;12895
1596510000000;0.89952;0.89937;0.89965;0.89934;19137
1596510900000;0.89935;0.89938;0.89951;0.8993;3114
1596511800000;0.89939;0.89953;0.89954;0.89934;3645
1596512700000;0.89954;0.90002;0.90002;0.89951;3630
1596513600000;0.90004;0.9001;0.90012;0.89987;14526
1596514500000;0.90011;0.90022;0.90027;0.90003;3806
1596515400000;0.90022;0.89995;0.90023;0.89981;17069
1596516300000;0.89995;0.90003;0.90009;0.8999;17272
1596517200000;0.90003;0.90022;0.90025;0.89991;10567
1596518100000;0.90023;0.90034;0.90041;0.90021;3296
1596519000000;0.90034;0.90066;0.90076;0.90033;9154
1596519900000;0.90066;0.90017;0.90079;0.90016;17731
1596520800000;0.90018;0.9005;0.90074;0.90007;7071
1596521700000;0.9005;0.89986;0.90058;0.89983;5510
1596522600000;0.89986;0.90005;0.9004;0.89979;6114
1596523500000;0.90005;0.90044;0.9006;0.89981;7857
1596524400000;0.90036;0.89953;0.90058;0.89951;9132
1596525300000;0.89951;0.90066;0.90073;0.89926;10009
1596526200000;0.90068;0.90076;0.90078;0.90015;8170
1596527100000;0.90075;0.90089;0.901;0.90058;9388
1596528000000;0.90088;0.90223;0.90231;0.90047;10607
1596528900000;0.90222;0.90231;0.90268;0.90203;10031
1596529800000;0.90234;0.90246;0.90253;0.90208;9113
1596530700000;0.90242;0.90227;0.90255;0.90209;6612
1596531600000;0.90227;0.90286;0.90317;0.902;8104
1596532500000;0.90286;0.90275;0.9033;0.90255;6607
1596533400000;0.90276;0.90228;0.90302;0.90228;8893
1596534300000;0.90228;0.90308;0.90318;0.90221;9114
1596535200000;0.90308;0.90228;0.90314;0.90205;8126
1596536100000;0.90228;0.90253;0.90275;0.90211;7632
1596537000000;0.90251;0.90283;0.90289;0.90248;8348
1596537900000;0.90282;0.90308;0.90333;0.90273;8620
1596538800000;0.90309;0.9031;0.90333;0.9027;7712
1596539700000;0.90309;0.90355;0.90379;0.90302;10300
1596540600000;0.90354;0.90263;0.90362;0.90263;9939
1596541500000;0.90263;0.903;0.90334;0.90262;8785
1596542400000;0.903;0.90338;0.90365;0.90289;10327
1596543300000;0.90337;0.90323;0.90367;0.9032;9883
1596544200000;0.9032;0.90337;0.90405;0.9032;11023
1596545100000;0.90337;0.90312;0.9038;0.90274;13533
1596546000000;0.90313;0.90278;0.90345;0.90275;10600
1596547800000;0.90261;0.90278;0.90345;0.9024;22345
1596548700000;0.90244;0.90128;0.90264;0.90112;12920
1596549600000;0.90128;0.90099;0.90149;0.90072;11092
1596550500000;0.90096;0.90059;0.90125;0.90059;9979
1596551400000;0.90058;0.90156;0.90163;0.9005;10707
1596552300000;0.90156;0.90119;0.90167;0.90072;11868
1596553200000;0.9012;0.9013;0.90155;0.90076;10240
1596554100000;0.90129;0.9012;0.90161;0.90101;11219
1596555000000;0.9012;0.90088;0.9012;0.9007;10537
1596555900000;0.9009;0.90095;0.90121;0.90071;9200
1596556800000;0.90094;0.90081;0.90108;0.90055;10416
1596557700000;0.90082;0.90096;0.90104;0.90075;9607
1596558600000;0.90097;0.90132;0.90141;0.90097;7894
1596559500000;0.90133;0.90142;0.90145;0.90118;6504
1596560400000;0.90143;0.9016;0.90202;0.90138;8157
1596561300000;0.90159;0.90119;0.90163;0.90105;7840
1596562200000;0.90119;0.90145;0.9015;0.90116;7592
1596563100000;0.90146;0.90215;0.90215;0.90144;7783
1596564000000;0.90215;0.90281;0.90286;0.90209;10448
1596564900000;0.90277;0.90258;0.90277;0.90244;6929
1596565800000;0.90257;0.90262;0.90273;0.9024;5800
1596566700000;0.90262;0.90235;0.90263;0.90233;6200
1596567600000;0.90235;0.90278;0.90293;0.90229;9916
1596568500000;0.90277;0.90265;0.90291;0.90263;5430
1596569400000;0.90266;0.90262;0.90281;0.90242;6248
1596570300000;0.90264;0.90292;0.903;0.90261;5960
1596571200000;0.90293;0.90278;0.90302;0.90268;3611
1596572100000;0.9028;0.90266;0.9028;0.9026;2008
1596573000000;0.90269;0.90259;0.90273;0.90258;1566
1596573900000;0.90258;0.90286;0.90294;0.90251;1940
1596574800000;0.90282;0.90256;0.90292;0.90254;488
1596575700000;0.90256;0.90256;0.90259;0.90219;299
1596576600000;0.90258;0.9026;0.90265;0.90219;699
1596577500000;0.90255;0.90268;0.90268;0.90251;367
1596578400000;0.90267;0.90255;0.90281;0.90253;2521
1596579300000;0.90254;0.90258;0.90267;0.90241;2634
1596580200000;0.90255;0.90255;0.90266;0.90248;4308
1596581100000;0.90253;0.90253;0.90263;0.90235;3742
1596582000000;0.90253;0.90245;0.90274;0.90245;2767
1596582900000;0.90244;0.90259;0.9026;0.90244;1701
1596583800000;0.9026;0.90247;0.90267;0.90238;2347
1596584700000;0.90248;0.9028;0.90295;0.90245;4604
1596585600000;0.9028;0.90271;0.9029;0.90253;6740
1596586500000;0.90271;0.90244;0.90272;0.90241;4029
1596587400000;0.90245;0.90263;0.90265;0.9024;4521
1596588300000;0.90263;0.90274;0.90279;0.9026;4976
1596589200000;0.90274;0.90269;0.9028;0.90244;5858
1596590100000;0.90269;0.90266;0.90282;0.90261;5913
1596591000000;0.90267;0.90285;0.90285;0.90259;4409
1596591900000;0.90285;0.90283;0.90293;0.90272;5209
1596592800000;0.90283;0.90274;0.90287;0.90263;5407
1596593700000;0.90274;0.90297;0.90298;0.90269;4731
1596594600000;0.90296;0.90315;0.90345;0.90296;5078
1596595500000;0.90316;0.90309;0.90322;0.90303;5249
1596596400000;0.90309;0.90273;0.90309;0.9027;3836
1596597300000;0.90274;0.90276;0.90284;0.90264;3267
1596598200000;0.90277;0.90269;0.90298;0.90269;2418
1596599100000;0.90268;0.90264;0.90276;0.90263;1896
1596600000000;0.90264;0.9025;0.90266;0.90242;2520
1596600900000;0.90251;0.90242;0.90252;0.90241;1966
1596601800000;0.90241;0.90242;0.90248;0.90232;2415
1596602700000;0.90242;0.90233;0.90244;0.90223;2121
1596603600000;0.90232;0.90245;0.90246;0.9023;2454
1596604500000;0.90246;0.90228;0.90248;0.90225;3015
1596605400000;0.90228;0.90228;0.90237;0.9022;3798
1596606300000;0.90229;0.90241;0.90241;0.90215;4900
1596607200000;0.90242;0.90272;0.90272;0.90212;5240
1596608100000;0.90272;0.90356;0.90377;0.90265;7444
1596609000000;0.90356;0.90351;0.90368;0.9033;6178
1596609900000;0.90351;0.90305;0.90351;0.90294;7963
1596610800000;0.90306;0.90251;0.90306;0.90212;9170
1596611700000;0.9025;0.90201;0.90262;0.90185;8851
1596612600000;0.90198;0.90138;0.90219;0.90118;8838
1596613500000;0.90137;0.90219;0.9022;0.90131;10760
1596614400000;0.90217;0.90297;0.90311;0.9021;8342
1596615300000;0.90298;0.9042;0.90421;0.90243;9537
1596616200000;0.90415;0.90345;0.90415;0.90275;9908
1596617100000;0.90346;0.90372;0.90402;0.90346;10249
1596618000000;0.90372;0.90422;0.90433;0.90349;8656
1596618900000;0.90424;0.90434;0.90458;0.90403;7950
1596619800000;0.90435;0.90393;0.90449;0.90368;8333
1596620700000;0.90394;0.90301;0.90438;0.90292;11620
1596621600000;0.90299;0.90331;0.90356;0.90286;9760
1596622500000;0.90329;0.90333;0.90399;0.90325;8253
1596623400000;0.90332;0.90259;0.90332;0.90244;8426
1596624300000;0.90259;0.90184;0.90275;0.90166;8589
1596625200000;0.90185;0.9024;0.90248;0.90159;6137
1596626100000;0.90242;0.90238;0.90273;0.90215;8412
1596627000000;0.90238;0.90198;0.90252;0.90174;9007
1596627900000;0.90198;0.90202;0.90236;0.90197;8451
1596628800000;0.90202;0.90251;0.90252;0.90188;7272
1596629700000;0.90248;0.90334;0.90352;0.9024;13209
1596630600000;0.90336;0.90326;0.90343;0.90297;11537
1596631500000;0.90326;0.90381;0.90387;0.90321;9271
1596632400000;0.90382;0.90338;0.90403;0.90302;11687
1596633300000;0.90339;0.90419;0.90455;0.90338;10003
1596634200000;0.90421;0.90495;0.905;0.90398;13644
1596635100000;0.90496;0.9042;0.90498;0.9041;11594
1596636000000;0.90415;0.9039;0.9047;0.90381;10775
1596636900000;0.90388;0.90424;0.90434;0.90373;12888
1596637800000;0.90428;0.90426;0.90465;0.904;10976
1596638700000;0.90427;0.90402;0.90457;0.90357;14824
1596639600000;0.90397;0.90462;0.90472;0.90396;11156
1596640500000;0.90463;0.90515;0.90529;0.90449;10925
1596641400000;0.90515;0.90561;0.90585;0.90515;11428
1596642300000;0.90562;0.90534;0.90573;0.90505;9028
1596643200000;0.90534;0.90559;0.90559;0.90512;7479
1596644100000;0.90559;0.90526;0.90572;0.90526;7716
1596645000000;0.90524;0.90474;0.90524;0.90461;10423
1596645900000;0.90475;0.90443;0.90483;0.90413;8581
1596646800000;0.90443;0.90442;0.90462;0.90427;6980
1596647700000;0.90442;0.90438;0.90452;0.9041;5614
1596648600000;0.90439;0.90464;0.90472;0.90435;4920
1596649500000;0.90464;0.9044;0.90479;0.90435;5462
1596650400000;0.9044;0.90407;0.90441;0.90405;4865
1596651300000;0.90408;0.90448;0.90453;0.90404;3826
1596652200000;0.90448;0.90424;0.90453;0.90411;5183
1596653100000;0.90422;0.90416;0.90437;0.90411;6155
1596654000000;0.90415;0.9044;0.90442;0.90406;5978
1596654900000;0.90441;0.90439;0.90441;0.90423;3817
1596655800000;0.90439;0.90427;0.90451;0.90425;4245
1596656700000;0.90427;0.90445;0.90463;0.90427;6025
1596657600000;0.90445;0.90438;0.90447;0.90425;3641
1596658500000;0.90438;0.90456;0.90459;0.90438;2099
1596659400000;0.90456;0.90439;0.90462;0.90435;2222
1596660300000;0.90439;0.90452;0.90473;0.90422;2417
1596661200000;0.90401;0.90379;0.90449;0.90358;749
1596662100000;0.90382;0.90385;0.90391;0.90359;456
1596663000000;0.90391;0.9042;0.90424;0.90378;875
1596663900000;0.9042;0.9044;0.90445;0.90388;2085
1596664800000;0.90438;0.9044;0.9047;0.90427;2408
1596665700000;0.9044;0.9044;0.90455;0.90437;2658
1596666600000;0.90439;0.90439;0.9044;0.90421;1719
1596667500000;0.90439;0.90443;0.9045;0.90433;1771
1596668400000;0.90445;0.90433;0.90455;0.90433;2329
1596669300000;0.90433;0.90437;0.90448;0.90423;2107
1596670200000;0.90437;0.90457;0.90462;0.90437;1786
1596671100000;0.90457;0.90452;0.90458;0.9044;2353
1596672000000;0.9045;0.90441;0.90464;0.90434;5662
1596672900000;0.90442;0.90415;0.90446;0.90411;5119
1596673800000;0.90415;0.90412;0.90434;0.9041;3844
1596674700000;0.90411;0.90424;0.90428;0.90407;6112
1596675600000;0.90426;0.90424;0.90434;0.90404;5099
1596676500000;0.90425;0.90417;0.90442;0.90414;4705
1596677400000;0.90417;0.90406;0.90423;0.90406;4059
1596678300000;0.90406;0.90412;0.90419;0.90398;5507
1596679200000;0.90412;0.90388;0.90412;0.90374;6138
1596680100000;0.90387;0.90412;0.90414;0.90387;5142
1596681000000;0.90413;0.90403;0.90419;0.90393;6932
1596681900000;0.90405;0.90398;0.90419;0.90396;6453
1596682800000;0.90398;0.90405;0.90412;0.90391;3351
1596683700000;0.90406;0.90399;0.90411;0.90387;3924
1596684600000;0.904;0.90413;0.90421;0.90398;4761
1596685500000;0.90414;0.90412;0.90422;0.90408;4250
1596686400000;0.90411;0.90413;0.90423;0.90409;3396
1596687300000;0.90414;0.90428;0.90438;0.90409;3589
1596688200000;0.90426;0.90424;0.9044;0.90422;2607
1596689100000;0.90425;0.90434;0.90441;0.90424;4568
1596690000000;0.90435;0.90468;0.90469;0.90434;3377
1596690900000;0.90469;0.90475;0.90485;0.90459;3278
1596691800000;0.90474;0.90529;0.90529;0.90459;5354
1596692700000;0.90528;0.90464;0.9053;0.9046;6354
1596693600000;0.90449;0.90332;0.90479;0.90294;14250
1596694500000;0.90332;0.90408;0.90447;0.90326;9339
1596695400000;0.90413;0.90257;0.90413;0.9024;10746
1596696300000;0.90257;0.90216;0.90297;0.90212;10287
1596697200000;0.9022;0.90197;0.90277;0.90182;11725
1596698100000;0.90196;0.9014;0.9022;0.9012;10915
1596699000000;0.90142;0.90135;0.90145;0.90055;9866
1596699900000;0.90136;0.90055;0.9015;0.90026;12351
1596700800000;0.90057;0.90018;0.90092;0.89982;10380
1596701700000;0.90015;0.90046;0.90066;0.89965;9552
1596702600000;0.90043;0.89999;0.90049;0.8992;10414
1596703500000;0.90004;0.89979;0.90056;0.89958;8519
1596704400000;0.89979;0.89947;0.89981;0.89896;11033
1596705300000;0.89948;0.89982;0.89994;0.89938;9063
1596706200000;0.89982;0.90041;0.90041;0.89948;8507
1596707100000;0.90041;0.90018;0.901;0.90013;8563
1596708000000;0.90018;0.8998;0.90051;0.89957;8008
1596708900000;0.89981;0.89907;0.89991;0.89902;8856
1596709800000;0.89906;0.89872;0.89938;0.89872;8400
1596710700000;0.89872;0.89902;0.89941;0.89868;8428
1596711600000;0.89901;0.89911;0.89944;0.8989;10292
1596712500000;0.89911;0.89919;0.89944;0.89843;9761
1596713400000;0.8992;0.89926;0.89957;0.89917;8367
1596714300000;0.89923;0.89992;0.90032;0.89915;11445
1596715200000;0.89993;0.90024;0.90076;0.89984;9503
1596716100000;0.90028;0.90077;0.901;0.90009;10705
1596717000000;0.90077;0.90027;0.90094;0.9002;11346
1596717900000;0.90029;0.90078;0.901;0.90021;10531
1596718800000;0.90077;0.90054;0.90079;0.90001;10393
1596719700000;0.90054;0.89965;0.90054;0.89961;10184
1596720600000;0.89967;0.90007;0.90011;0.89947;10699
1596721500000;0.90006;0.90027;0.90073;0.89992;12832
1596722400000;0.90027;0.89987;0.90066;0.89948;13378
1596723300000;0.8999;0.90017;0.90037;0.89986;11709
1596724200000;0.90018;0.90029;0.90041;0.89962;12048
1596725100000;0.90029;0.90105;0.90106;0.90009;12476
1596726000000;0.90107;0.90173;0.90179;0.90081;11619
1596726900000;0.90174;0.90247;0.90248;0.90169;8805
1596727800000;0.90248;0.90219;0.90262;0.90198;9291
1596728700000;0.90218;0.90162;0.90218;0.90118;8846
1596729600000;0.90165;0.90246;0.90313;0.90165;14533
1596730500000;0.90244;0.90232;0.90254;0.90215;8994
1596731400000;0.90232;0.90249;0.9026;0.90214;7633
1596732300000;0.90249;0.90273;0.90277;0.90236;8090
1596733200000;0.90275;0.90236;0.90292;0.90231;9107
1596734100000;0.90236;0.90235;0.90236;0.90208;7179
